accx_avg,accy_avg,accz_avg,gyrox_avg,gyroy_avg,gyroz_avg,magx_avg,magy_avg,magz_avg,accx_std,accy_std,accz_std,gyrox_std,gyroy_std,gyroz_std,magx_std,magy_std,magz_std,accx_max,accy_max,accz_max,gyrox_max,gyroy_max,gyroz_max,magx_max,magy_max,magz_max,accx_min,accy_min,accz_min,gyrox_min,gyroy_min,gyroz_min,magx_min,magy_min,magz_min,class
-0.746087,0.650536,0.163971,1.4598,-1.42534,2.34975,-3.07194,57.4261,-42.7227,0.0464877,0.0352948,0.0209205,12.5965,4.50953,11.7477,0.715015,0.648944,0.554164,0.838654,0.711578,0.210815,26.7192,9.94201,22.4339,4.47238,59.0178,43.7299,0.667786,0.572418,0.113373,1.20418,0.330488,0.313928,1.60772,56.4455,41.216,resting
-0.743309,0.650564,0.205424,7.88601,-11.4687,-2.21934,0.193989,60.4386,-47.475,0.0609295,0.0406935,0.0514345,22.0383,27.7791,11.1571,2.90861,2.77186,4.19374,0.844635,0.805054,0.338165,89.7192,127.332,31.7636,4.15083,64.7471,53.1424,0.494995,0.57785,0.0760193,0.0383197,0.247012,0.296428,1.11079,56.2993,42.5607,resting
-0.733028,0.647349,0.251775,0.467594,-1.72125,-0.705847,3.07725,63.2271,-51.6365,0.0273605,0.0232551,0.0102893,9.35444,5.03774,5.86555,0.390674,0.522214,0.512404,0.781525,0.681274,0.276947,20.5417,10.813,14.6311,3.97545,64.1918,52.7039,0.658905,0.585388,0.231781,0.73832,0.054512,0.243928,2.48465,62.0286,50.5115,resting
-0.741078,0.639039,0.263888,1.04775,0.0207926,-0.331984,3.32882,63.4264,-51.5559,0.0352603,0.0172925,0.0139325,8.49956,7.15312,6.02028,0.387444,0.695967,0.449939,0.871277,0.67215,0.303223,19.8417,33.0905,12.5836,4.53084,64.5718,52.2362,0.681885,0.600067,0.233459,0.00331974,0.019512,0.331428,2.3385,61.064,50.1023,resting
-0.710912,0.682321,0.20254,-8.54437,12.1425,6.38588,0.125782,56.7086,-42.5881,0.0588514,0.04018,0.0361377,17.8202,18.3529,15.5371,1.40917,2.09271,2.51149,0.876709,0.771545,0.288727,63.8083,68.493,41.0014,2.45542,64.1041,50.7454,0.609406,0.582672,0.130951,0.626681,0.155488,1.67893,0.0292312,54.2239,40.076,resting
-0.749421,0.648919,0.181398,-1.28877,1.95057,-3.80706,-4.04631,54.813,-39.7119,0.0507879,0.0349807,0.0196467,9.87608,5.18468,8.24857,1.44241,0.702592,0.714057,0.848267,0.739319,0.228271,24.1117,13.648,21.4211,6.72318,55.8609,41.3914,0.588593,0.578369,0.135986,0.41668,0.0370121,0.211072,1.4031,53.0547,38.7606,resting
-0.769767,0.621469,0.162011,-0.453542,2.32867,0.973615,-6.64523,53.7075,-38.1299,0.0397723,0.0281448,0.0198981,9.80211,4.57868,9.77864,0.541282,1.12313,0.845554,0.837128,0.680237,0.222839,20.4192,11.6005,18.2186,8.09705,55.4516,39.5791,0.705475,0.568115,0.127197,0.31832,0.142012,0.156428,5.96317,50.8623,36.8606,resting
-0.771503,0.632775,0.156697,-2.11127,1.90973,2.09839,-8.0811,51.5205,-36.6063,0.0410498,0.0266132,0.0198997,8.33115,4.65217,10.0424,0.495239,0.989974,0.641044,0.84491,0.690826,0.203156,18.3367,12.388,18.5161,8.76937,53.3762,37.679,0.69165,0.576904,0.122833,0.43418,0.054512,0.0885717,6.48933,49.6931,35.1067,resting
-0.763045,0.633969,0.153659,9.71979,-8.87663,-5.67533,-8.82251,50.9589,-36.322,0.0467415,0.0379003,0.02741,17.8116,17.1646,11.7378,1.01944,1.92865,1.83036,0.847534,0.699768,0.224487,69.4892,61.812,25.4636,9.96785,57.6732,42.7945,0.682129,0.523895,0.1091,0.0733198,0.207988,0.401428,5.46624,48.9038,34.4928,resting
-0.802401,0.575884,0.185698,0.816004,-1.09549,0.17233,-5.21733,58.3234,-42.9779,0.0393099,0.0273471,0.0226091,11.2792,4.79702,8.75647,0.448835,0.613917,0.425817,0.87027,0.629028,0.235809,24.7417,13.2145,18.0961,6.34317,59.3101,43.8761,0.726898,0.51886,0.132172,0.609181,0.037012,0.00107163,4.38468,56.7963,42.0637,resting
-0.802706,0.569172,0.207637,4.89351,-5.66777,-1.39736,-4.40594,59.9727,-45.0958,0.0316609,0.028352,0.0212858,13.6061,7.86268,7.78383,0.915118,1.87636,2.2138,0.86261,0.642639,0.257874,32.5817,25.867,18.8311,6.02163,62.6133,48.1146,0.747284,0.511108,0.170868,0.63332,0.242988,0.0864284,2.95235,56.6209,41.6253,resting
-0.811888,0.558973,0.19425,-1.53642,3.43648,0.124609,-6.10667,59.8992,-44.4403,0.0317846,0.0270449,0.0225525,9.92005,9.30066,6.02721,0.795122,0.928763,0.656577,0.893402,0.646545,0.232788,28.2833,43.643,19.3714,7.24934,61.5317,46.0392,0.736176,0.508179,0.128784,0.20668,0.00201203,0.628929,3.68313,57.8778,43.2622,resting
-0.80734,0.56972,0.196333,-0.610511,0.0950353,1.35491,-5.54507,59.1188,-43.5758,0.0340518,0.0295327,0.0166786,9.12446,4.37236,7.33705,0.42988,0.572908,0.649352,0.873932,0.648743,0.235016,16.7967,10.7955,16.1186,6.37241,60.2748,44.7822,0.748596,0.508331,0.169891,1.11668,0.247012,0.123572,4.47238,57.8486,42.6191,resting
-0.810506,0.574635,0.204231,0.765095,0.341626,0.600287,-5.33691,58.4066,-43.2232,0.0374368,0.0314508,0.0168705,10.0065,4.58999,7.49991,0.354886,0.760063,0.357989,0.875641,0.664001,0.243927,24.7592,18.933,17.5536,6.22625,59.4855,43.993,0.736542,0.513763,0.173462,0.91332,0.120488,0.716429,4.53084,56.9424,42.4437,resting
-0.743255,0.650685,0.19379,5.80669,-9.57982,0.965122,-3.98962,55.092,-40.417,0.0754626,0.0664367,0.0629927,27.3351,32.5075,21.871,1.41943,2.78689,2.63353,0.894165,0.770172,0.428955,77.8367,112.79,41.8261,6.34317,60.7425,47.6469,0.545074,0.508636,0.104309,0.59832,0.877012,2.22357,0.906168,51.3593,36.9775,resting
-0.740367,0.630235,0.264836,2.4626,-2.7861,-0.181379,2.43771,62.6221,-50.4363,0.0298869,0.0226355,0.02361,10.7311,6.84649,7.14193,0.496849,0.728651,0.741671,0.805847,0.675964,0.30542,23.6217,23.4345,14.5961,3.42005,63.8117,51.9439,0.686584,0.592468,0.209259,0.26582,0.067988,0.0689284,1.34464,60.8009,48.6115,resting
-0.950541,-0.25955,0.218609,0.706765,-4.25928,6.45854,-51.1617,50.6471,-108.614,0.058064,0.0698001,0.0956406,20.9818,17.1809,13.1626,1.55744,1.37979,1.167,1.09268,0.380554,0.524567,49.5042,48.9845,35.9614,54.8962,52.7916,110.874,0.850983,0.110657,0.0496826,0.71418,0.089512,0.543572,49.1961,47.9684,106.109,eating
-0.959974,-0.222646,0.215567,2.48063,2.41883,1.58558,-49.5212,52.8004,-108.418,0.0512994,0.0469479,0.0888183,21.2257,22.0424,18.7177,1.07447,1.48171,1.50672,1.06433,0.339417,0.471008,64.0992,46.723,37.5189,51.8562,55.0716,112.102,0.864899,0.122589,0.0610352,0.98332,0.960488,0.0535716,47.7638,49.4885,106.519,eating
-0.953634,-0.209942,0.192882,2.40586,0.599892,-1.23829,-48.9003,51.9961,-109.604,0.0807922,0.0446922,0.0879412,35.8361,30.6077,31.473,1.35998,0.997526,1.60951,1.12708,0.306366,0.481506,98.1717,93.413,71.4536,51.7393,53.9901,113.066,0.771637,0.125366,0.0155945,1.92832,0.177012,0.263572,46.7407,50.1315,106.869,eating
-0.947311,-0.212101,0.187033,0.331847,1.19966,1.20376,-49.5496,51.6374,-110.132,0.0719266,0.0468395,0.0844032,34.617,29.2819,26.6942,1.05628,0.995233,1.47974,1.11441,0.299377,0.476532,96.5792,93.378,48.8764,52.1777,53.5224,113.242,0.768311,0.119324,0.0321655,0.36418,0.155488,0.191428,47.6177,49.5761,107.045,eating
-0.945371,-0.214497,0.212012,2.78662,2.16641,-0.180865,-50.1023,51.2795,-109.444,0.0646068,0.0426211,0.0836032,35.6411,26.5965,23.5728,0.93211,1.61716,1.76616,1.11188,0.322235,0.411102,95.5467,86.168,67.1661,52.1777,53.5808,113.534,0.799988,0.109497,0.0256042,0.73832,0.527012,0.211071,48.1438,47.4715,106.46,eating
-0.960602,-0.218568,0.181207,4.01216,1.13072,-2.15252,-48.6815,48.5433,-114.136,0.0668349,0.051993,0.0813591,52.3345,28.9646,32.0413,1.01876,1.57142,1.87793,1.0784,0.334991,0.36615,103.772,91.383,72.1186,51.0377,51.6223,118.416,0.803802,0.133789,0.0147095,4.90332,2.80201,0.351072,46.7115,43.8761,110.699,eating
-0.952919,-0.215699,0.193663,4.25078,-0.48723,0.55308,-49.5788,47.9977,-113.468,0.0693156,0.0590736,0.0636846,41.819,22.2526,25.2002,1.00938,2.02262,1.89187,1.06448,0.345184,0.319275,91.8084,61.913,67.3236,51.6808,50.8916,117.89,0.74173,0.115387,0.048645,1.41418,0.649512,0.0864284,47.2669,42.9407,109.763,eating
-0.828594,0.524149,0.237587,9.23033,-5.32414,-13.0768,-15.815,39.5144,-36.299,0.147826,0.154824,0.135657,44.6465,29.8407,46.3337,3.30853,3.65653,1.90158,1.13394,0.877991,0.638733,165.256,100.995,172.866,19.1464,43.9638,38.556,0.430939,0.309204,0.109161,1.46668,0.872988,0.526072,9.76323,32.0374,32.739,resting
-0.850613,0.473836,0.241811,14.5339,-16.2134,5.01876,-12.8378,47.4883,-40.7049,0.0510017,0.0537507,0.0568861,18.3671,16.2204,11.6639,4.65037,3.28395,2.13285,0.96875,0.567719,0.350952,58.6217,49.807,26.5289,17.831,54.1947,45.9222,0.754395,0.388367,0.140289,0.679181,0.470488,0.366429,2.8062,43.1453,38.2929,resting
-0.811684,0.544108,0.226474,-9.92104,19.2321,4.04247,-10.7447,48.8994,-41.0637,0.0618496,0.0458409,0.0681847,21.5143,19.5088,18.5011,4.23457,2.47312,2.02758,0.938751,0.678528,0.395203,55.9683,77.208,40.5464,15.4633,53.7854,45.3376,0.702942,0.460785,0.0751648,1.16918,0.312988,0.0864283,2.07542,44.9868,38.8191,resting
-0.760652,0.623982,0.226415,5.63009,-11.1474,-1.23616,-7.68604,50.593,-42.5615,0.0739566,0.0480042,0.0483035,31.509,32.3182,11.9611,4.31143,3.10762,2.16876,0.851135,0.796356,0.316284,103.439,101.45,24.6761,17.3926,53.2885,44.7238,0.427002,0.549683,0.109039,0.00331969,0.509512,0.593929,3.80006,42.7653,37.9129,resting
-0.784629,0.585865,0.220726,-3.65498,2.91413,-0.132598,-10.9024,46.8514,-39.1415,0.0427527,0.0387602,0.0172331,17.0936,8.70225,12.1484,0.95998,1.02827,0.738602,0.845306,0.654144,0.248871,33.0433,30.6405,29.0161,12.131,49.5469,41.0406,0.666656,0.490662,0.186951,0.14332,0.159512,1.01393,8.30167,45.3669,38.2929,resting
-0.80192,0.567018,0.233065,0.480325,-0.895041,-0.630553,-11.3975,45.2712,-38.7145,0.0386651,0.0299972,0.017628,14.4781,3.22028,11.4295,0.370611,0.74123,0.4536,0.870087,0.634186,0.272247,34.9267,6.22799,21.6136,12.5402,46.6823,39.8129,0.704407,0.511749,0.205322,0.37082,0.050488,0.348929,10.7279,43.6714,37.8544,resting
-0.938807,0.227256,0.330652,4.35687,10.7027,-7.69161,-16.2862,37.3141,-39.2079,0.440522,0.30268,0.210769,155.643,69.5961,104.419,1.6645,6.85777,3.20421,1.73254,0.873413,0.662048,421.117,202.841,176.261,19.4388,50.2485,46.9746,0.192322,0.00341797,0.0130005,2.63918,0.684512,4.60143,12.511,26.4835,34.9605,running
-0.916034,0.364766,0.125449,-5.02156,-2.50822,-2.63086,-15.3021,57.6041,-53.2726,0.100051,0.0857161,0.0723779,23.2945,27.0505,26.0245,1.29209,1.27243,1.69491,1.05038,0.520233,0.278015,43.9392,66.4845,64.6636,17.6849,59.6609,55.3639,0.562897,0.188232,0.00088501,0.0383197,0.334512,0.488929,12.8325,54.9547,49.6638,standing
-0.908778,0.365112,0.235434,1.402,0.791329,8.28967,-13.2382,52.1184,-47.2934,0.0885224,0.0905739,0.0847266,27.8226,21.0148,18.5983,1.22327,1.87116,1.71364,1.11914,0.546631,0.368744,68.8833,60.338,49.5939,15.2879,55.3347,49.81,0.695038,0.21698,0.109619,0.0841805,0.649512,0.156428,10.6694,48.9038,44.4022,standing
-0.809206,0.562931,0.10076,17.8488,-11.0567,-3.26776,-8.44694,57.9425,-54.2611,0.124296,0.0784966,0.0502058,21.6696,26.291,34.5511,2.41707,2.36441,3.5388,1.00928,0.724518,0.256775,79.4817,75.392,86.5736,12.8033,62.2917,63.4025,0.55899,0.384521,0.0235291,0.0558197,1.41951,0.613572,4.47238,54.1654,49.5177,standing
-0.85413,0.434885,0.288833,13.5507,-24.6431,-9.15253,-11.5348,65.5134,-71.3304,0.0925478,0.0719906,0.13908,29.3908,30.2077,21.64,2.79162,0.799447,4.43161,1.08743,0.604828,0.482483,104.297,115.712,53.6036,15.4633,66.6764,77.4335,0.673798,0.336243,0.0877991,0.889181,0.00201203,0.576429,7.74627,63.6364,63.6071,standing
-0.894158,-0.0421891,0.412453,59.2819,10.5643,6.00247,-12.5889,31.3297,-50.407,0.225753,0.264495,0.211741,83.3303,37.5946,61.273,4.49192,16.6292,2.62448,1.40598,0.553741,1.00912,200.914,102.443,162.804,19.468,55.9486,54.9839,0.520569,0.0022583,0.00939941,5.01918,1.71701,0.576429,5.55393,9.55861,45.9515,walking
-0.902693,0.233007,0.277402,44.3831,-9.39683,-7.03295,-18.6079,61.46,-63.9039,0.319065,0.233163,0.137079,100.533,56.6422,70.6024,3.98997,3.22104,9.69637,1.74176,0.825195,0.579712,317.324,187.392,155.646,23.5019,67.0856,91.4937,0.106934,0.0422974,0.00720215,5.15918,0.785488,0.123572,7.45396,55.8901,53.3177,walking
-0.907259,0.167494,0.449602,67.9974,-13.3863,-38.7525,-35.7772,44.1684,-97.6137,0.288559,0.18505,0.177776,109.509,50.7968,56.9397,7.84556,20.2098,11.0126,1.46588,0.799622,0.918396,392.504,170.767,206.799,46.0684,66.3256,112.189,0.253632,0.00219727,0.0570679,8.95668,0.247012,0.803929,22.8296,3.97545,77.375,walking
-0.896968,0.128402,0.38321,65.4053,-4.28791,-22.7888,-34.1651,-14.9806,-74.7017,0.274441,0.188073,0.178161,124.389,38.4112,57.0553,7.08079,5.44152,13.8263,1.42828,0.611694,0.70871,340.792,99.472,139.091,45.893,22.0403,99.8246,0.435059,0.00527954,0.0829773,1.52582,0.015488,0.646429,23.8234,0.23385,51.827,walking
-0.888419,0.110842,0.478171,62.319,-15.6565,-16.318,-15.5005,7.0961,-48.8489,0.232309,0.205012,0.173339,138.545,36.5859,54.0457,5.63929,16.9978,7.08921,1.31964,0.91745,0.83667,398.612,95.9895,142.609,27.2143,39.6668,63.461,0.488586,0.00488281,0.0374146,4.77418,0.575489,0.631072,8.74013,2.42619,41.7422,walking
-0.911475,0.198551,0.33378,29.5966,-0.751851,-5.85669,-15.8796,53.2097,-53.215,0.310959,0.3067,0.185274,109.926,38.4436,68.0071,2.77647,5.54378,5.29449,1.58255,1.01523,0.592316,341.649,103.917,152.251,21.8065,64.3964,65.9456,0.310059,0.00286865,0.0806885,1.94582,1.36701,0.0864286,10.2602,44.9868,45.5715,walking
-0.964731,0.024133,0.185977,-83.6035,-1.53034,28.8771,-31.9834,58.5749,-58.5085,0.171082,0.244185,0.184268,83.8502,30.6048,42.5924,10.3465,11.5303,24.6366,1.39536,0.648743,0.52536,244.951,97.998,109.131,51.3885,71.3826,95.9661,0.6698,0.0285034,0.00592041,1.06418,1.50701,0.456072,17.188,29.4358,25.3142,walking
-0.960325,-0.00454063,0.302129,12.8041,-2.54905,-1.67792,-18.6097,33.3316,-30.7566,0.234052,0.261882,0.228804,127.074,35.6212,68.9013,1.35509,7.72555,2.38619,1.36469,0.941284,0.916229,379.152,119.453,135.574,21.5142,45.0453,36.159,0.488586,0.00460815,0.00836182,2.23668,1.25799,1.43607,16.2233,21.1634,27.0973,walking
-0.963077,0.231196,0.132387,-8.503,-1.86019,11.7642,-23.6693,41.2461,-40.1929,0.0835996,0.08192,0.0702453,23.1117,18.534,22.6481,2.00298,3.38407,2.18982,1.16318,0.368683,0.241302,51.2017,36.997,69.5965,28.5004,46.4484,44.1099,0.777588,0.0317383,0.0115356,0.189181,0.575488,0.506428,20.6665,36.2759,37.2698,standing
-0.932789,0.2876,0.232594,2.07389,-3.95806,3.50209,-19.6797,36.1758,-36.8322,0.0649839,0.0696826,0.0351482,18.1063,17.1425,16.8491,1.58905,1.16705,0.404821,1.03943,0.432831,0.31543,49.8892,29.997,36.6789,22.4788,38.8483,37.6206,0.745239,0.174042,0.172668,0.0491803,3.09549,0.436428,16.311,33.3821,36.159,standing
-0.900255,0.367161,0.247606,9.93033,-3.84988,2.77982,-16.2561,41.3232,-38.308,0.086929,0.0746244,0.0330101,18.9717,14.7366,20.2983,2.03981,2.74821,1.0633,1.10956,0.564087,0.30957,45.2692,37.2205,39.4264,18.9126,47.9977,41.3622,0.701721,0.254333,0.158112,0.27668,0.032988,1.17143,11.9556,38.0006,36.3344,standing
-0.840814,0.47743,0.293341,14.4819,-13.5215,-0.809806,-8.54703,51.6914,-44.5395,0.0933518,0.0443358,0.0463899,27.2548,13.6774,23.7516,2.41768,2.45266,2.62261,1.03229,0.56189,0.417786,72.5517,48.8095,39.3214,13.1833,56.0655,49.2546,0.62738,0.376343,0.219238,2.14918,0.610488,1.22393,4.47238,47.2961,40.5145,standing
-0.791066,0.499649,0.36165,8.99169,-8.55155,-3.11503,-4.06845,59.0993,-53.2673,0.0984353,0.0467309,0.0530889,24.7557,7.79378,22.9028,1.17672,1.51634,2.08764,1.0347,0.574432,0.492615,69.0517,31.9745,40.1986,6.43087,62.0871,57.907,0.637238,0.390289,0.260315,0.35332,0.102988,0.628929,2.28004,55.8316,49.8392,standing
-0.786299,0.487182,0.408392,-4.1699,-1.00587,-1.39526,-3.68402,60.3926,-55.3152,0.0823709,0.0478618,0.0424018,22.412,5.65396,19.9621,0.782389,0.849475,1.15859,0.949005,0.557983,0.504211,46.1508,11.3205,35.8914,4.96931,62.3502,57.5855,0.615692,0.401855,0.308716,2.09668,0.067988,0.263572,2.22157,58.5794,52.9377,standing
-0.87947,0.106161,0.514243,100.577,-32.5165,-77.6184,-39.1849,4.12603,-93.1014,0.253091,0.183436,0.354359,170.264,88.4471,102.299,8.4125,27.4495,10.7081,1.5618,0.554138,1.67883,598.287,353.117,342.564,47.91,68.021,108.623,0.324982,0.0147705,0.0870056,0.59832,1.15701,6.54607,9.734,0.701549,73.0488,walking
-0.900249,0.0583672,0.465037,64.4863,-15.8151,-16.9417,-25.6278,-11.2992,-66.7482,0.245763,0.18447,0.211567,118.031,36.306,57.8728,6.52971,11.2886,12.9774,1.4628,0.671356,0.757416,380.919,90.9845,155.856,34.7267,21.7773,82.4613,0.421844,0.00616455,0.06427,0.539181,0.544512,3.48357,13.5341,0.409237,42.093,walking
-0.892034,0.240827,0.424961,38.7407,-2.51034,-11.7431,-10.9759,37.8075,-41.9317,0.201729,0.147687,0.150024,111.804,28.089,60.3362,1.26084,10.8375,3.20574,1.42319,0.548035,0.725037,363.472,75.2345,145.041,13.6217,51.7393,49.3131,0.443298,0.00137329,0.119934,4.57082,0.317012,5.45893,8.7986,11.4879,37.2698,walking
-0.910354,0.230271,0.363311,44.2256,-5.90906,-12.5338,-14.8698,52.1396,-50.8845,0.245709,0.165809,0.16439,102.148,39.9285,63.0289,3.10165,6.73419,9.32269,1.36008,0.661438,0.650482,236.107,114.662,177.539,20.7834,65.3902,76.1473,0.476685,0.0414429,0.073822,1.98082,1.17451,4.14857,9.90938,39.1698,40.3683,walking
-0.915133,0.37695,0.0626748,2.25474,-0.596989,0.0455836,-15.101,65.4212,-67.9759,0.166292,0.116439,0.0621051,42.1406,40.9704,31.0244,1.9764,0.535002,1.50175,1.29379,0.56192,0.210205,195.402,127.906,100.239,18.1234,66.3549,71.178,0.385132,0.0916748,0.00170898,1.42082,2.11951,1.34857,11.5171,64.2502,65.1856,standing
-0.925824,0.376454,0.0848795,-5.2549,-0.785263,0.490499,-16.9674,62.9242,-61.0879,0.0868071,0.0558476,0.0388122,9.75219,15.5553,18.9353,1.37117,0.700808,1.50676,1.08356,0.482391,0.17099,28.6508,31.6555,38.8839,19.7895,64.601,65.5364,0.763489,0.24472,0.0125732,0.0316802,0.085488,0.211072,14.9372,61.6194,58.8424,standing
-0.906124,0.385343,0.135591,1.64752,-0.212536,1.57338,-15.4536,61.9817,-58.9585,0.0878867,0.0393728,0.0289417,7.14633,15.9647,19.0176,1.07816,0.617872,0.758226,1.09393,0.455353,0.196777,15.7117,40.4445,34.3339,17.3341,63.2564,60.3917,0.777771,0.299988,0.0594788,0.17168,0.470488,0.156428,13.7971,60.8009,57.3224,standing
-0.905264,0.413992,0.111438,2.58509,-1.01382,2.11164,-14.4659,62.6523,-60.3244,0.0750601,0.0413578,0.0216329,6.75607,15.9922,14.2418,0.584968,0.661332,0.499117,1.03168,0.498657,0.168182,16.6392,29.787,28.3314,15.7264,63.6071,61.1225,0.733215,0.334137,0.0723267,0.45832,1.85299,0.543572,13.3002,60.7425,58.9594,standing
-0.915879,0.394785,0.131447,4.12828,-3.3095,-4.2117,-15.171,64.2954,-65.3309,0.11254,0.0613329,0.0356749,24.0885,23.148,23.6689,1.29174,0.96588,2.70791,1.18274,0.542938,0.28006,60.3017,75.847,55.8611,17.831,66.2672,70.1842,0.709808,0.252319,0.0857849,0.18918,0.527012,2.08143,12.9494,62.4087,60.7132,standing
-0.9352,0.339979,0.132174,-1.37044,0.682084,0.798077,-17.6557,62.6647,-61.025,0.0765189,0.0350668,0.0238421,8.45534,10.8972,16.8661,0.764389,0.706773,0.958927,1.10825,0.418854,0.181519,24.8708,21.842,31.4639,19.1172,64.0164,63.7825,0.774414,0.290436,0.0898438,0.32918,0.894512,0.123572,15.6387,60.1871,59.6317,standing
-0.911636,0.405346,0.0965114,-20.0275,10.3087,11.1252,-15.2738,61.9551,-59.3562,0.149188,0.116604,0.100644,47.8281,28.0319,33.2191,1.55819,3.13868,4.71389,1.54492,0.715424,0.403809,189.598,126.961,176.661,17.3049,64.1041,62.3794,0.488464,0.0299377,0.00494385,0.00331987,0.037012,0.226428,11.8971,51.4762,45.0161,standing
-0.934604,0.276865,0.195437,-14.4726,5.34876,5.53475,-17.0941,56.853,-51.2503,0.147886,0.108985,0.104831,28.6916,33.926,47.3668,3.3301,3.51463,4.84557,1.41672,0.594421,0.427582,75.5859,86.1505,133.666,23.2096,63.7533,61.3856,0.57309,0.0705261,0.0389404,0.24832,0.452988,0.856429,9.61707,53.3177,46.7407,standing
-0.93499,0.281127,0.257268,0.0147218,-4.15428,-0.644351,-16.4731,53.8935,-46.8063,0.0935818,0.0581345,0.0433773,18.989,14.4808,17.0854,0.582502,0.650306,0.479334,1.11777,0.396881,0.37207,51.1208,33.1995,36.5389,17.5387,55.7439,47.5007,0.726257,0.17514,0.194397,0.10832,0.225488,0.243928,14.8202,52.587,45.7469,standing
-0.929879,0.27464,0.269675,0.355705,-0.313824,-0.019123,-15.9195,54.3116,-47.1251,0.0948464,0.0591223,0.0359245,15.4785,12.3501,18.3296,0.729559,0.597196,0.520234,1.11874,0.430298,0.356995,36.0533,26.4755,34.8589,17.7726,55.3639,48.0854,0.774658,0.166992,0.186157,2.06168,0.667012,4.48107,14.0894,53.347,46.0976,standing
-0.922249,0.266528,0.275928,0.786312,0.830569,-1.29821,-16.0674,53.3629,-46.1924,0.100096,0.0514292,0.0313427,14.3372,13.3543,16.5498,0.669782,0.796408,0.664166,1.12424,0.362305,0.343781,32.5292,32.097,29.5214,17.1295,54.8085,47.3838,0.706665,0.191162,0.23114,0.54582,0.457012,0.683572,14.8202,51.4762,44.8115,standing
-0.931599,0.278363,0.264384,3.73585,-1.33784,3.83407,-16.0603,53.7279,-46.7478,0.0554025,0.0306023,0.0136035,9.65085,8.4154,15.1979,0.692451,0.752283,0.451079,1.06531,0.350708,0.2883,34.8042,21.0505,46.9164,17.2757,55.4516,47.9977,0.815521,0.235443,0.224945,0.35332,0.229512,1.92607,14.1479,52.2362,45.9807,standing
-0.928888,0.379934,0.0896385,-13.4343,13.5472,2.86571,-18.1366,57.7848,-52.0767,0.208603,0.169522,0.179507,56.7903,37.2466,66.3974,2.37324,3.55182,3.90104,1.37711,0.777496,0.317505,187.866,86.168,125.756,22.4788,62.1163,58.2578,0.472626,0.0792542,0.0384216,1.55418,0.0370117,4.79393,12.8617,50.7746,45.5422,walking
-0.961458,0.206908,0.225299,-120.635,29.8212,25.1495,-30.2898,4.77443,-70.6368,0.421363,0.454875,0.330751,180.178,144.617,91.7561,11.1712,20.5295,26.4731,1.71402,1.09042,0.946259,463.456,361.338,230.702,45.3669,39.5206,101.9,0.0202637,0.00772095,0.00601196,1.34418,4.77951,1.68107,11.2248,0.496931,35.399,running
-0.909441,0.28468,0.324197,-6.02224,-5.8189,-2.35405,-16.5617,28.2843,-32.1756,0.103526,0.0832907,0.0764716,29.4343,17.3139,20.125,1.86592,2.46212,0.697486,1.1076,0.428772,0.454956,57.6483,37.413,40.0039,20.6957,33.4697,33.9374,0.70282,0.1138,0.129791,2.33082,0.400488,0.313928,14.1187,25.1388,31.3359,standing
-0.902561,0.230698,0.370505,0.868511,-0.633071,-0.725487,-14.9779,24.8758,-31.5609,0.077478,0.0371944,0.0317232,16.5732,4.98938,17.7882,0.554764,1.0711,0.376168,1.07565,0.297211,0.442993,39.2667,10.533,31.2386,15.9018,27.4773,32.5343,0.76767,0.165771,0.319794,0.0316803,0.085488,0.298572,13.5633,22.5665,30.7512,standing
-0.917224,0.228382,0.345899,-5.18544,5.67225,15.5872,-15.5971,25.3098,-31.7114,0.102936,0.104503,0.0715835,46.7084,33.4743,36.2964,1.2412,1.50304,0.36362,1.36151,0.51889,0.431061,224.686,170.746,119.891,20.6957,29.4943,32.7974,0.736511,0.140503,0.013855,0.47582,0.0545121,2.03107,14.5864,21.4265,30.8389,standing
-0.908177,0.3761,0.159068,-3.00482,5.59747,-1.40321,-16.1551,58.3836,-52.4718,0.192352,0.137813,0.157088,62.7132,34.8449,59.616,2.46181,2.1931,2.85147,1.40598,0.71759,0.346008,215.463,73.7955,123.621,19.5265,62.6133,58.8717,0.532227,0.0456543,0.0109863,1.05332,0.754512,1.11893,11.1663,55.3347,48.2315,walking
-0.929297,0.31963,0.195379,-32.2097,2.14518,5.90752,-17.5006,44.8868,-42.1895,0.234536,0.222604,0.171582,69.5713,40.4733,74.5692,1.19393,6.58059,3.37654,1.40973,0.882294,0.536713,201.061,113.945,179.779,19.7018,54.6624,47.5592,0.36438,0.0507202,0.0342712,3.46832,1.55549,0.488928,14.4695,29.6989,36.6267,walking
-0.911068,0.352423,0.222883,7.90669,0.0489031,7.30171,-14.0018,58.466,-54.3151,0.0842357,0.0665421,0.0377733,19.3319,13.1557,20.8483,1.88264,1.25833,1.5762,1.07175,0.515503,0.297028,51.0792,32.9155,50.6789,16.7203,60.6255,57.7609,0.756073,0.237091,0.144104,0.16082,0.124512,1.03357,10.4355,55.1885,51.0085,standing
-0.861068,0.473189,0.181745,1.51177,0.197387,2.01194,-10.0857,61.1677,-58.2428,0.0864932,0.0507287,0.023313,14.8011,11.7478,19.0368,0.814563,0.556904,0.749651,1.02759,0.587036,0.244019,37.8492,27.2805,32.4439,12.131,62.0579,59.9532,0.702942,0.368347,0.134705,0.11918,0.225488,0.0339284,8.3309,59.924,56.7086,standing
